customer_id,full_name,email,phone,address,city,state,postal_code,date_of_birth,gender,registration_date,loyalty_tier,ingestion_timestamp,pipeline_run_id
CUST0152,U*** G***,ek*********@example.org,XXXXXX6892,REDACTED,Delhi,Delhi,673439,1951-03-22,Male,2024-06-21,Silver,2026-07-02 16:18:55,6c59e737
CUST0153,W****** P*****,im*****@example.org,XXXXXX1806,REDACTED,Mumbai,Maharashtra,187718,1984-10-04,Other,2021-07-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0154,O*** M*****,bo********@example.org,XXXXXX4236,REDACTED,Hyderabad,Telangana,330493,1992-01-27,Other,2023-08-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0155,O*** N*****,ur*******@example.net,XXXXXX3572,REDACTED,Mumbai,Maharashtra,382537,1950-04-07,Other,2021-08-18,Platinum,2026-07-02 16:18:55,6c59e737
CUST0156,M***** B****,os***@example.org,XXXXXX8348,REDACTED,Lucknow,Uttar Pradesh,648225,1963-03-09,Other,2022-03-11,Gold,2026-07-02 16:18:55,6c59e737
CUST0157,F*** S*****,fk*****@example.net,XXXXXX9680,REDACTED,Ahmedabad,Gujarat,907806,1999-04-15,Male,2022-05-04,Gold,2026-07-02 16:18:55,6c59e737
CUST0158,K**** K****,la***********@example.org,XXXXXX1351,REDACTED,Hyderabad,Telangana,751119,1948-04-19,Female,2024-04-12,Silver,2026-07-02 16:18:55,6c59e737
CUST0159,M***** S***,ek*****@example.org,XXXXXX5366,REDACTED,Mumbai,Maharashtra,67871,1978-10-17,Other,2025-01-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0160,Z***** N***,za*********@example.com,XXXXXX2436,REDACTED,Ahmedabad,Gujarat,677198,1949-03-24,Female,2021-10-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0161,I***** K******,ja********@example.net,XXXXXX1315,REDACTED,Pune,Maharashtra,973482,1983-07-12,Female,2024-05-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0162,R****** U****,ya*****@example.com,XXXXXX6467,REDACTED,Bengaluru,Karnataka,412261,1998-09-12,Female,2024-09-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0163,K**** D***,sa*******@example.com,XXXXXX3466,REDACTED,Jaipur,Rajasthan,58136,1982-05-26,Female,2022-06-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0164,Z**** P*****,ha*******@example.net,XXXXXX9990,REDACTED,Mumbai,Maharashtra,943237,1957-10-12,Other,2025-09-02,Gold,2026-07-02 16:18:55,6c59e737
CUST0165,K**** K***,pi**********@example.com,XXXXXX0293,REDACTED,Bengaluru,Karnataka,490555,1990-05-10,Male,2023-07-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0166,B******** G*****,ad**********@example.org,XXXXXX8098,REDACTED,Hyderabad,Telangana,109120,1985-02-16,Male,2024-05-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0167,A******* B*******,nc****@example.com,XXXXXX9894,REDACTED,Lucknow,Uttar Pradesh,368071,1971-08-21,Male,2026-04-09,Gold,2026-07-02 16:18:55,6c59e737
CUST0168,H***** P******,lo*******@example.org,XXXXXX3827,REDACTED,Bengaluru,Karnataka,520812,1988-08-05,Female,2024-01-07,Bronze,2026-07-02 16:18:55,6c59e737
CUST0169,L*** B****,os****@example.net,XXXXXX7277,REDACTED,Pune,Maharashtra,552116,1964-03-13,Male,2021-08-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0170,E*** K***,fo**@example.org,XXXXXX4557,REDACTED,Kolkata,West Bengal,763411,1945-12-24,Female,2022-05-30,Bronze,2026-07-02 16:18:55,6c59e737
CUST0171,I*** L***,nb*******@example.com,XXXXXX0619,REDACTED,Mumbai,Maharashtra,106524,1968-10-14,Other,2025-05-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0172,A**** M****,ch*******@example.com,XXXXXX5084,REDACTED,Bengaluru,Karnataka,317967,1960-11-18,Female,2024-05-07,Silver,2026-07-02 16:18:55,6c59e737
CUST0173,I***** O**,du********@example.org,XXXXXX2028,REDACTED,Pune,Maharashtra,11357,1998-04-06,Male,2023-01-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0174,D******* B****,sa******@example.com,XXXXXX2341,REDACTED,Delhi,Delhi,706000,1969-01-07,Male,2023-02-02,Platinum,2026-07-02 16:18:55,6c59e737
CUST0175,H**** B****,sw****@example.net,XXXXXX6458,REDACTED,Ahmedabad,Gujarat,417807,1967-11-30,Male,2022-12-15,Gold,2026-07-02 16:18:55,6c59e737
CUST0176,B***** L**,fb***@example.com,XXXXXX2103,REDACTED,Kolkata,West Bengal,259156,1975-11-03,Other,2024-03-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0177,S*** M*****,ba********@example.com,XXXXXX2998,REDACTED,Ahmedabad,Gujarat,85563,1961-04-25,Other,2025-07-04,Gold,2026-07-02 16:18:55,6c59e737
CUST0178,A**** P*****,da********@example.org,XXXXXX3539,REDACTED,Pune,Maharashtra,853949,1952-02-27,Other,2024-03-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0179,V******* G****,su******@example.com,XXXXXX2999,REDACTED,Pune,Maharashtra,214431,1978-04-17,Female,2023-08-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0180,K**** C*******,ke****@example.net,XXXXXX6341,REDACTED,Jaipur,Rajasthan,240348,1963-04-02,Other,2024-09-06,Silver,2026-07-02 16:18:55,6c59e737
CUST0181,R***** M****,ra*******@example.net,XXXXXX5496,REDACTED,Pune,Maharashtra,61316,1995-04-18,Female,2025-10-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0182,R*** C*****,si*********@example.org,XXXXXX7316,REDACTED,Pune,Maharashtra,552024,1958-05-28,Male,2024-09-21,Silver,2026-07-02 16:18:55,6c59e737
CUST0183,J**** M****,at*****@example.net,XXXXXX7729,REDACTED,Jaipur,Rajasthan,594702,1971-12-19,Male,2023-05-12,Gold,2026-07-02 16:18:55,6c59e737
CUST0184,E***** J***,ba*********@example.net,XXXXXX3289,REDACTED,Pune,Maharashtra,751696,1999-08-28,Female,2022-01-27,Silver,2026-07-02 16:18:55,6c59e737
CUST0185,V****** J**,dh*****@example.com,XXXXXX0880,REDACTED,Delhi,Delhi,903037,2006-11-25,Female,2023-06-11,Silver,2026-07-02 16:18:55,6c59e737
CUST0186,R*** K***,ms*********@example.com,XXXXXX2517,REDACTED,Mumbai,Maharashtra,612120,1962-09-01,Other,2023-09-09,Platinum,2026-07-02 16:18:55,6c59e737
CUST0187,X*** C*****,qa*****@example.com,XXXXXX9284,REDACTED,Pune,Maharashtra,335344,1973-09-26,Female,2021-08-08,Gold,2026-07-02 16:18:55,6c59e737
CUST0188,E******* S*****,vi*****@example.org,XXXXXX5430,REDACTED,Pune,Maharashtra,270401,1952-11-13,Male,2024-08-04,Gold,2026-07-02 16:18:55,6c59e737
CUST0189,W****** N***,ha***********@example.org,XXXXXX4608,REDACTED,Ahmedabad,Gujarat,936862,2007-04-26,Other,2025-09-10,Gold,2026-07-02 16:18:55,6c59e737
CUST0190,C****** D****,xs*****@example.org,XXXXXX7452,REDACTED,Bengaluru,Karnataka,830150,1995-01-19,Other,2023-06-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0191,Y**** G****,vi*************@example.net,XXXXXX8824,REDACTED,Jaipur,Rajasthan,681366,1983-08-08,Other,2025-07-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0192,C****** S**,na*********@example.net,XXXXXX5024,REDACTED,Ahmedabad,Gujarat,725715,1991-10-25,Female,2026-02-01,Silver,2026-07-02 16:18:55,6c59e737
CUST0193,A*** B***,fb***@example.net,XXXXXX9260,REDACTED,Ahmedabad,Gujarat,985404,1976-05-02,Female,2024-11-07,Bronze,2026-07-02 16:18:55,6c59e737
CUST0194,D**** M*****,qu******@example.com,XXXXXX6239,REDACTED,Delhi,Delhi,904816,1989-11-27,Female,2024-11-14,Gold,2026-07-02 16:18:55,6c59e737
CUST0195,V***** S*****,ch*********@example.net,XXXXXX0914,REDACTED,Ahmedabad,Gujarat,858443,1947-02-04,Other,2024-02-06,Silver,2026-07-02 16:18:55,6c59e737
CUST0196,A**** S******,ni********@example.net,XXXXXX6458,REDACTED,Delhi,Delhi,234009,1955-04-09,Other,2023-10-27,Gold,2026-07-02 16:18:55,6c59e737
CUST0197,M**** B*****,he******************@example.com,XXXXXX9753,REDACTED,Lucknow,Uttar Pradesh,441255,1976-12-24,Female,2021-12-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0198,W******* T***,sd***@example.org,XXXXXX9393,REDACTED,Delhi,Delhi,7439,2001-10-26,Other,2024-10-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0199,S*** C****,va************@example.com,XXXXXX3008,REDACTED,Pune,Maharashtra,408816,1999-10-03,Female,2023-11-13,Gold,2026-07-02 16:18:55,6c59e737
CUST0200,J******* M*******,da*********@example.net,XXXXXX0163,REDACTED,Bengaluru,Karnataka,785183,1978-11-06,Other,2022-04-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0201,M****** R**,me*********@example.net,XXXXXX7569,REDACTED,Pune,Maharashtra,899110,1994-06-25,Female,2021-09-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0202,C******** S*****,da**********@example.com,XXXXXX1564,REDACTED,Kolkata,West Bengal,770189,2006-12-23,Male,2025-10-06,Silver,2026-07-02 16:18:55,6c59e737
CUST0203,R**** B***,je*******@example.com,XXXXXX8090,REDACTED,Delhi,Delhi,492186,1978-11-25,Other,2021-08-15,Silver,2026-07-02 16:18:55,6c59e737
CUST0204,V***** J***,da**********@example.org,XXXXXX4936,REDACTED,Jaipur,Rajasthan,769500,1970-09-09,Other,2023-10-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0205,Y******** K****,nr***@example.net,XXXXXX8960,REDACTED,Bengaluru,Karnataka,341955,1955-01-24,Other,2023-05-10,Gold,2026-07-02 16:18:55,6c59e737
CUST0206,W**** S****,ch*************@example.org,XXXXXX0389,REDACTED,Hyderabad,Telangana,173486,1962-07-06,Female,2022-10-24,Silver,2026-07-02 16:18:55,6c59e737
CUST0207,K**** A****,sa*******@example.com,XXXXXX5129,REDACTED,Chennai,Tamil Nadu,842318,1987-06-26,Male,2022-10-13,Silver,2026-07-02 16:18:55,6c59e737
CUST0208,D****** R*******,sh************@example.org,XXXXXX9771,REDACTED,Kolkata,West Bengal,554866,1963-08-14,Other,2023-01-31,Silver,2026-07-02 16:18:55,6c59e737
CUST0209,N**** T****,ov*****@example.net,XXXXXX7206,REDACTED,Chennai,Tamil Nadu,512481,1972-12-09,Male,2023-10-27,Silver,2026-07-02 16:18:55,6c59e737
CUST0210,D******* D**,sh*************@example.net,XXXXXX7581,REDACTED,Hyderabad,Telangana,319863,1968-01-06,Other,2025-05-19,Gold,2026-07-02 16:18:55,6c59e737
CUST0211,A****** K***,ma******@example.org,XXXXXX6524,REDACTED,Mumbai,Maharashtra,623833,1998-01-26,Male,2022-05-12,Silver,2026-07-02 16:18:55,6c59e737
CUST0212,V****** K****,gr**********@example.org,XXXXXX0101,REDACTED,Delhi,Delhi,271667,1959-01-25,Female,2022-08-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0213,I**** M*****,la*****@example.org,XXXXXX1342,REDACTED,Ahmedabad,Gujarat,109163,1984-04-06,Male,2025-12-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0214,G******* T*****,qa********@example.org,XXXXXX1593,REDACTED,Mumbai,Maharashtra,298440,1988-08-24,Male,2023-02-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0215,Z***** T*****,ro********@example.net,XXXXXX6029,REDACTED,Kolkata,West Bengal,664958,1972-11-23,Male,2023-09-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0216,I*** M********,na**********@example.com,XXXXXX8946,REDACTED,Kolkata,West Bengal,543206,1953-09-09,Other,2023-02-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0217,D***** K*****,od*******@example.org,XXXXXX8115,REDACTED,Mumbai,Maharashtra,376926,1975-06-20,Female,2023-03-07,Bronze,2026-07-02 16:18:55,6c59e737
CUST0218,Y***** R*****,ma********@example.com,XXXXXX6043,REDACTED,Mumbai,Maharashtra,36842,2004-01-12,Male,2022-01-30,Gold,2026-07-02 16:18:55,6c59e737
CUST0219,J**** D***,lu************@example.net,XXXXXX3848,REDACTED,Ahmedabad,Gujarat,73357,1992-07-29,Other,2025-08-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0220,W**** S***,do***********@example.com,XXXXXX5783,REDACTED,Mumbai,Maharashtra,263032,1972-09-28,Female,2025-04-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0221,C***** Z********,pa*************@example.org,XXXXXX8083,REDACTED,Kolkata,West Bengal,70045,2002-02-04,Female,2022-10-23,Silver,2026-07-02 16:18:55,6c59e737
CUST0222,J***** L***,ch***********@example.com,XXXXXX8293,REDACTED,Mumbai,Maharashtra,454732,1946-05-31,Male,2022-11-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0223,Q**** M***,vl***@example.net,XXXXXX0071,REDACTED,Ahmedabad,Gujarat,99189,1955-10-15,Female,2022-08-07,Bronze,2026-07-02 16:18:55,6c59e737
CUST0224,M***** B****,ov********@example.net,XXXXXX6218,REDACTED,Bengaluru,Karnataka,953582,1972-10-17,Male,2022-07-16,Gold,2026-07-02 16:18:55,6c59e737
CUST0225,G***** G****,vi******@example.net,XXXXXX6090,REDACTED,Chennai,Tamil Nadu,774594,1959-01-03,Male,2024-04-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0226,V***** M********,la*********@example.net,XXXXXX4552,REDACTED,Mumbai,Maharashtra,904257,1992-02-28,Male,2022-10-09,Silver,2026-07-02 16:18:55,6c59e737
CUST0227,T****** T*****,pr****@example.com,XXXXXX9049,REDACTED,Delhi,Delhi,983287,1987-06-26,Other,2022-06-23,Gold,2026-07-02 16:18:55,6c59e737
CUST0228,A**** S***,ha*******@example.net,XXXXXX9443,REDACTED,Delhi,Delhi,894821,1985-04-27,Male,2024-02-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0229,E**** D**,sk****@example.org,XXXXXX1775,REDACTED,Chennai,Tamil Nadu,473422,1987-07-30,Other,2025-04-07,Silver,2026-07-02 16:18:55,6c59e737
CUST0230,M***** B*****,ab*********@example.org,XXXXXX5931,REDACTED,Bengaluru,Karnataka,620973,1980-09-03,Female,2026-06-06,Silver,2026-07-02 16:18:55,6c59e737
CUST0231,L*** B****,ma**********@example.net,XXXXXX9178,REDACTED,Kolkata,West Bengal,913702,1969-09-11,Female,2023-06-20,Silver,2026-07-02 16:18:55,6c59e737
CUST0232,L****** T*******,gr***********@example.net,XXXXXX2517,REDACTED,Lucknow,Uttar Pradesh,303792,1947-01-29,Other,2025-06-06,Gold,2026-07-02 16:18:55,6c59e737
CUST0233,I******* P*****,ch*********@example.net,XXXXXX2290,REDACTED,Delhi,Delhi,139420,1945-07-31,Other,2023-04-21,Bronze,2026-07-02 16:18:55,6c59e737
CUST0234,Z**** D***,pa*******@example.com,XXXXXX8792,REDACTED,Bengaluru,Karnataka,72932,1993-10-04,Female,2024-03-26,Gold,2026-07-02 16:18:55,6c59e737
CUST0235,Q**** S***,ku*********@example.org,XXXXXX3499,REDACTED,Chennai,Tamil Nadu,129330,1959-05-29,Male,2024-02-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0236,N***** S**,id********@example.com,XXXXXX0919,REDACTED,Mumbai,Maharashtra,137616,2003-11-04,Male,2022-05-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0237,U*** C*******,ba********@example.net,XXXXXX9618,REDACTED,Jaipur,Rajasthan,753129,1958-06-06,Male,2025-02-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0238,W**** R****,ew***@example.com,XXXXXX3368,REDACTED,Jaipur,Rajasthan,662502,1991-10-12,Other,2024-11-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0239,I****** B**,de*********@example.org,XXXXXX8657,REDACTED,Pune,Maharashtra,817528,1996-09-09,Other,2024-02-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0240,V***** D**,ma*******@example.com,XXXXXX3743,REDACTED,Pune,Maharashtra,957401,1948-05-06,Other,2026-03-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0241,S******* S****,na*******@example.com,XXXXXX4309,REDACTED,Jaipur,Rajasthan,270953,1987-05-10,Female,2024-08-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0242,J**** D****,yp****@example.com,XXXXXX5987,REDACTED,Kolkata,West Bengal,656837,1950-02-06,Male,2024-12-31,Silver,2026-07-02 16:18:55,6c59e737
CUST0243,H**** P*****,ch************@example.com,XXXXXX0724,REDACTED,Ahmedabad,Gujarat,591844,1962-11-28,Female,2025-02-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0244,A***** D*****,ch************@example.net,XXXXXX5265,REDACTED,Lucknow,Uttar Pradesh,249093,1998-04-07,Other,2026-04-17,Silver,2026-07-02 16:18:55,6c59e737
CUST0245,C****** P*****,ka*******@example.org,XXXXXX7963,REDACTED,Ahmedabad,Gujarat,318866,1964-04-18,Male,2026-01-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0246,C****** B***,ra********@example.net,XXXXXX1639,REDACTED,Pune,Maharashtra,885407,1947-07-19,Female,2025-01-20,Silver,2026-07-02 16:18:55,6c59e737
CUST0247,A***** S*******,fa*******@example.net,XXXXXX6209,REDACTED,Mumbai,Maharashtra,233642,1984-01-23,Female,2023-02-15,Silver,2026-07-02 16:18:55,6c59e737
CUST0248,O***** P*****,qa*****@example.org,XXXXXX2582,REDACTED,Lucknow,Uttar Pradesh,901543,1956-04-04,Female,2026-01-21,Bronze,2026-07-02 16:18:55,6c59e737
CUST0249,T***** S****,zi**********@example.net,XXXXXX1485,REDACTED,Delhi,Delhi,273246,1964-04-05,Other,2023-02-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0250,C******* G***,av*******@example.org,XXXXXX6446,REDACTED,Pune,Maharashtra,983245,1959-07-27,Female,2026-04-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0251,E***** W*****,jj***@example.net,XXXXXX3418,REDACTED,Delhi,Delhi,936778,1985-03-09,Other,2025-09-01,Gold,2026-07-02 16:18:55,6c59e737
CUST0252,L****** S*****,da*******@example.net,XXXXXX6868,REDACTED,Chennai,Tamil Nadu,376852,1960-06-06,Female,2026-06-29,Silver,2026-07-02 16:18:55,6c59e737
CUST0253,B***** P****,ma*********@example.com,XXXXXX8501,REDACTED,Pune,Maharashtra,914421,2000-01-15,Other,2026-03-02,Silver,2026-07-02 16:18:55,6c59e737
CUST0254,K****** P*****,pa********@example.net,XXXXXX4952,REDACTED,Hyderabad,Telangana,226397,1998-10-09,Other,2023-01-17,Silver,2026-07-02 16:18:55,6c59e737
CUST0255,A***** V***,ba******@example.com,XXXXXX2989,REDACTED,Lucknow,Uttar Pradesh,540825,1984-10-23,Other,2024-12-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0256,D** D****,na******@example.net,XXXXXX8526,REDACTED,Pune,Maharashtra,252742,1971-11-11,Female,2026-05-25,Bronze,2026-07-02 16:18:55,6c59e737
CUST0257,U***** D***,ku*************@example.org,XXXXXX7089,REDACTED,Chennai,Tamil Nadu,830130,1955-04-04,Other,2024-06-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0258,M***** J****,bn***@example.com,XXXXXX2575,REDACTED,Mumbai,Maharashtra,661976,2003-09-14,Female,2026-03-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0259,D***** B****,da*********@example.org,XXXXXX7459,REDACTED,Kolkata,West Bengal,337019,1950-11-22,Other,2025-02-28,Gold,2026-07-02 16:18:55,6c59e737
CUST0260,O***** C********,da*******@example.com,XXXXXX4503,REDACTED,Delhi,Delhi,339064,1959-01-10,Male,2026-02-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0261,J*** A******,nd****@example.org,XXXXXX3576,REDACTED,Hyderabad,Telangana,251468,1992-10-05,Other,2021-08-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0262,R******* S****,da*********@example.org,XXXXXX4544,REDACTED,Hyderabad,Telangana,959797,1953-01-04,Female,2025-06-12,Silver,2026-07-02 16:18:55,6c59e737
CUST0263,M****** G***,fj***@example.org,XXXXXX9002,REDACTED,Ahmedabad,Gujarat,259192,1977-05-26,Male,2022-05-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0264,J***** D***,su*************@example.com,XXXXXX3364,REDACTED,Pune,Maharashtra,680974,1963-08-07,Other,2022-12-09,Silver,2026-07-02 16:18:55,6c59e737
CUST0265,D** R*******,ou*******@example.com,XXXXXX3365,REDACTED,Lucknow,Uttar Pradesh,701177,2005-09-04,Other,2024-03-14,Gold,2026-07-02 16:18:55,6c59e737
CUST0266,V****** C**********,xr****@example.com,XXXXXX4989,REDACTED,Mumbai,Maharashtra,526863,1990-03-04,Other,2025-06-03,Silver,2026-07-02 16:18:55,6c59e737
CUST0267,T****** D****,cb****@example.net,XXXXXX2875,REDACTED,Bengaluru,Karnataka,426924,1984-09-19,Female,2024-03-10,Silver,2026-07-02 16:18:55,6c59e737
CUST0268,B******* B*******,ma********@example.com,XXXXXX6470,REDACTED,Lucknow,Uttar Pradesh,165188,2001-09-08,Female,2022-05-29,Bronze,2026-07-02 16:18:55,6c59e737
CUST0269,Y*** V**,ga*******@example.org,XXXXXX5241,REDACTED,Chennai,Tamil Nadu,99517,1966-09-06,Female,2022-12-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0270,C***** K*****,ns***@example.com,XXXXXX4895,REDACTED,Hyderabad,Telangana,510222,1991-02-10,Male,2021-10-21,Silver,2026-07-02 16:18:55,6c59e737
CUST0271,A****** G***,la*****@example.net,XXXXXX6405,REDACTED,Jaipur,Rajasthan,263780,1953-07-15,Male,2025-01-19,Gold,2026-07-02 16:18:55,6c59e737
CUST0272,E**** S*****,ch******@example.net,XXXXXX6166,REDACTED,Kolkata,West Bengal,955076,1947-07-31,Other,2024-06-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0273,Q**** S****,yu******@example.com,XXXXXX3499,REDACTED,Mumbai,Maharashtra,989847,1993-10-03,Female,2026-05-27,Gold,2026-07-02 16:18:55,6c59e737
CUST0274,D***** M****,rg***@example.com,XXXXXX7971,REDACTED,Hyderabad,Telangana,874486,1972-12-31,Other,2022-01-08,Platinum,2026-07-02 16:18:55,6c59e737
CUST0275,A***** M***,aa******@example.com,XXXXXX8837,REDACTED,Jaipur,Rajasthan,998336,2007-12-13,Male,2021-08-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0276,F**** R***********,os***********@example.net,XXXXXX2154,REDACTED,Bengaluru,Karnataka,20082,1988-06-15,Male,2025-07-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0277,A****** N****,la*******@example.net,XXXXXX3584,REDACTED,Bengaluru,Karnataka,397685,1975-04-09,Other,2023-12-23,Silver,2026-07-02 16:18:55,6c59e737
CUST0278,G******* C***,gs***@example.org,XXXXXX6310,REDACTED,Ahmedabad,Gujarat,856279,1972-05-17,Other,2023-06-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0279,P**** C*********,pa*********@example.com,XXXXXX7643,REDACTED,Mumbai,Maharashtra,15444,1971-09-24,Female,2023-07-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0280,D***** S*******,db*******@example.org,XXXXXX8968,REDACTED,Kolkata,West Bengal,634775,1976-01-28,Male,2025-03-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0281,P**** K***,lu*******@example.com,XXXXXX3039,REDACTED,Bengaluru,Karnataka,864758,1957-10-03,Male,2022-10-08,Silver,2026-07-02 16:18:55,6c59e737
CUST0282,P**** S****,va**********@example.com,XXXXXX5007,REDACTED,Bengaluru,Karnataka,126462,1961-07-24,Other,2023-05-11,Silver,2026-07-02 16:18:55,6c59e737
CUST0283,V****** G*****,wb****@example.org,XXXXXX1905,REDACTED,Lucknow,Uttar Pradesh,946171,1984-04-26,Female,2021-08-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0284,O*** N*******,ts***@example.org,XXXXXX9327,REDACTED,Chennai,Tamil Nadu,741870,1946-12-28,Female,2021-11-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0285,J**** S***,lg***@example.org,XXXXXX9865,REDACTED,Jaipur,Rajasthan,166154,1983-09-21,Male,2024-05-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0286,R***** P*****,cv***********@example.com,XXXXXX3837,REDACTED,Hyderabad,Telangana,518456,1968-01-11,Other,2022-03-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0287,D***** B****,jb*****@example.net,XXXXXX9805,REDACTED,Lucknow,Uttar Pradesh,582668,1987-02-16,Female,2025-06-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0288,B****** H***,ch********@example.org,XXXXXX6284,REDACTED,Ahmedabad,Gujarat,727713,1992-07-26,Male,2022-04-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0289,R*** S*****,da******@example.net,XXXXXX1314,REDACTED,Pune,Maharashtra,46434,1976-06-21,Female,2022-02-20,Platinum,2026-07-02 16:18:55,6c59e737
CUST0290,Y***** M*****,si******@example.com,XXXXXX1710,REDACTED,Bengaluru,Karnataka,90254,1957-05-07,Male,2023-12-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0291,A****** K***,wp******@example.net,XXXXXX3600,REDACTED,Ahmedabad,Gujarat,348239,2005-07-17,Female,2023-10-23,Silver,2026-07-02 16:18:55,6c59e737
CUST0292,T***** K***,ah*********@example.net,XXXXXX3598,REDACTED,Bengaluru,Karnataka,207127,1984-07-06,Other,2023-03-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0293,B****** A****,kr***********@example.org,XXXXXX1422,REDACTED,Jaipur,Rajasthan,416409,2004-06-30,Other,2021-11-08,Platinum,2026-07-02 16:18:55,6c59e737
CUST0294,Y***** S*****,jk*****@example.net,XXXXXX1864,REDACTED,Mumbai,Maharashtra,352649,1980-11-13,Male,2026-02-11,Gold,2026-07-02 16:18:55,6c59e737
CUST0295,C******** B****,el***@example.com,XXXXXX9727,REDACTED,Delhi,Delhi,358522,1956-11-27,Other,2022-09-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0296,D**** P*****,xs***@example.org,XXXXXX0462,REDACTED,Kolkata,West Bengal,447683,1955-12-07,Male,2026-04-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0297,D***** B***,ja*********@example.org,XXXXXX2567,REDACTED,Chennai,Tamil Nadu,738483,1997-06-15,Other,2026-02-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0298,P****** R**,so********@example.com,XXXXXX4236,REDACTED,Ahmedabad,Gujarat,188261,1980-07-11,Other,2021-08-03,Gold,2026-07-02 16:18:55,6c59e737
CUST0299,E***** R***********,gi********@example.net,XXXXXX2290,REDACTED,Delhi,Delhi,239311,1976-02-13,Male,2022-07-18,Platinum,2026-07-02 16:18:55,6c59e737
CUST0300,J**** B****,dh**********@example.net,XXXXXX5393,REDACTED,Hyderabad,Telangana,375366,1998-01-26,Other,2026-01-19,Silver,2026-07-02 16:18:55,6c59e737
CUST0301,G***** B***,ba********@example.com,XXXXXX5421,REDACTED,Kolkata,West Bengal,350961,2002-07-18,Male,2024-07-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0302,K**** S*****,ba**********@example.net,XXXXXX9646,REDACTED,Lucknow,Uttar Pradesh,452845,1970-12-25,Male,2021-10-31,Gold,2026-07-02 16:18:55,6c59e737
