customer_id,full_name,email,phone,address,city,state,postal_code,date_of_birth,gender,registration_date,loyalty_tier
CUST0174,Dakshesh Baria,saanvi29@example.com,6086542341,"41, Datta Nagar",Delhi,Delhi,706000,1969-01-07,Male,2023-02-02,Platinum
CUST0175,Henry Banik,swable@example.net,0875876458,"90/83, Keer",Ahmedabad,Gujarat,417807,1967-11-30,Male,2022-12-15,Gold
CUST0176,Bimala Lad,fbali@example.com,7568002103,"517, Sidhu Marg",Kolkata,West Bengal,259156,1975-11-03,Other,2024-03-13,Bronze
CUST0177,Sara Mannan,battafitan@example.com,4455382998,"H.No. 50, Patla Circle",Ahmedabad,Gujarat,085563,1961-04-25,Other,2025-07-04,Gold
CUST0178,Aryan Pandit,dakshpalla@example.org,2277753539,"22/48, Swaminathan Road",Pune,Maharashtra,853949,1952-02-27,Other,2024-03-17,Bronze
CUST0179,Vyanjana Gupta,suhani94@example.com,7944032999,"79/655, Bhatia Nagar",Pune,Maharashtra,214431,1978-04-17,Female,2023-08-05,Bronze
CUST0180,Kiaan Chaudhry,keya45@example.net,4374406341,"H.No. 75, Mani Ganj",Jaipur,Rajasthan,240348,1963-04-02,Other,2024-09-06,Silver
CUST0181,Ranbir Manda,raagini51@example.net,9893355496,"797, Aggarwal Road",Pune,Maharashtra,061316,1995-04-18,Female,2025-10-13,Bronze
CUST0182,Riya Chacko,siddharth77@example.org,9230207316,"41/29, Munshi Marg",Pune,Maharashtra,552024,1958-05-28,Male,2024-09-21,Silver
CUST0183,Janya Misra,atilata@example.net,0805867729,"76/89, Choudhury",Jaipur,Rajasthan,594702,1971-12-19,Male,2023-05-12,Gold
CUST0184,Eshana Jani,bavatamanna@example.net,1081423289,"H.No. 79, Solanki Nagar",Pune,Maharashtra,751696,1999-08-28,Female,2022-01-27,Silver
CUST0185,Vedhika Jha,dhruv95@example.com,1533020880,"16/224, Walla Zila",Delhi,Delhi,903037,2006-11-25,Female,2023-06-11,Silver
CUST0186,Reva Keer,msrinivasan@example.com,8118202517,"H.No. 97, Palla",Mumbai,Maharashtra,612120,1962-09-01,Other,2023-09-09,Platinum
CUST0187,Xiti Chopra,qarin17@example.com,2977199284,"22/52, Ramakrishnan Chowk",Pune,Maharashtra,335344,1973-09-26,Female,2021-08-08,Gold
CUST0188,Ekalinga Sachar,viraj63@example.org,5306955430,"58/190, Vora Road",Pune,Maharashtra,270401,1952-11-13,Male,2024-08-04,Gold
CUST0189,Wridesh Naik,harishcherian@example.org,8097294608,"82/75, Goda Path",Ahmedabad,Gujarat,936862,2007-04-26,Other,2025-09-10,Gold
CUST0190,Chatura Dugal,xsunder@example.org,6752447452,"H.No. 01, Bhakta Marg",Bengaluru,Karnataka,830150,1995-01-19,Other,2023-06-27,Bronze
CUST0191,Yahvi Goyal,victorvarughese@example.net,6809488824,"78/055, Nagy Road",Jaipur,Rajasthan,681366,1983-08-08,Other,2025-07-18,Silver
CUST0192,Charles Som,nagysarthak@example.net,4250275024,"28/44, Bhardwaj Circle",Ahmedabad,Gujarat,725715,1991-10-25,Female,2026-02-01,Silver
CUST0193,Arya Bava,fbahl@example.net,1278619260,"06, Rana Street",Ahmedabad,Gujarat,985404,1976-05-02,Female,2024-11-07,Bronze
CUST0194,Daksh Mangat,quincy42@example.com,7827786239,"070, Nagi Ganj",Delhi,Delhi,904816,1989-11-27,Female,2024-11-14,Gold
CUST0195,Vivaan Sunder,charanbarad@example.net,9571880914,"48, Khare Nagar",Ahmedabad,Gujarat,858443,1947-02-04,Other,2024-02-06,Silver
CUST0196,Advay Sridhar,nihalverma@example.net,2904556458,"44/70, Suri Path",Delhi,Delhi,234009,1955-04-09,Other,2023-10-27,Gold
CUST0197,Meera Bhalla,hemalbalasubramanian@example.com,2189549753,"17/36, Rai Street",Lucknow,Uttar Pradesh,441255,1976-12-24,Female,2021-12-13,Bronze
CUST0198,Warinder Toor,sdani@example.org,4436169393,"H.No. 428, Nair Marg",Delhi,Delhi,007439,2001-10-26,Other,2024-10-18,Bronze
CUST0199,Sara Chand,vamakshitaneja@example.com,8260333008,"H.No. 705, Mangat",Pune,Maharashtra,408816,1999-10-03,Female,2023-11-13,Gold
CUST0200,Jeremiah Malhotra,dayamaibath@example.net,2254040163,"H.No. 02, Mistry Chowk",Bengaluru,Karnataka,785183,1978-11-06,Other,2022-04-22,Bronze
CUST0201,Michael Rai,memonvihaan@example.net,7014397569,"244, Goswami Zila",Pune,Maharashtra,899110,1994-06-25,Female,2021-09-18,Bronze
CUST0202,Chaitanya Sastry,daminichadha@example.com,2122161564,"H.No. 398, Master Ganj",Kolkata,West Bengal,770189,2006-12-23,Male,2025-10-06,Silver
CUST0203,Rohan Bhat,jeetnaidu@example.com,8867388090,"43/804, Pandey Street",Delhi,Delhi,492186,1978-11-25,Other,2021-08-15,Silver
CUST0204,Vedika Jain,dalalranveer@example.org,2267914936,"H.No. 042, Kakar Circle",Jaipur,Rajasthan,769500,1970-09-09,Other,2023-10-28,Bronze
CUST0205,Yashawini Karan,nrana@example.net,2350318960,"00, Mitter Zila",Bengaluru,Karnataka,341955,1955-01-24,Other,2023-05-10,Gold
CUST0206,Wazir Sathe,chandranpallavi@example.org,1055820389,"82/55, Suresh Circle",Hyderabad,Telangana,173486,1962-07-06,Female,2022-10-24,Silver
CUST0207,Karan Amble,samaksh57@example.com,1817095129,"H.No. 83, Chadha Nagar",Chennai,Tamil Nadu,842318,1987-06-26,Male,2022-10-13,Silver
CUST0208,Dominic Randhawa,sharmanicholas@example.org,2762459771,"H.No. 41, Prabhu Chowk",Kolkata,West Bengal,554866,1963-08-14,Other,2023-01-31,Silver
CUST0209,Nihal Tella,oviya58@example.net,0848937206,"260, Kuruvilla Chowk",Chennai,Tamil Nadu,512481,1972-12-09,Male,2023-10-27,Silver
CUST0210,Dakshesh Din,shankerharrison@example.net,9475867581,"14/910, Narang Chowk",Hyderabad,Telangana,319863,1968-01-06,Other,2025-05-19,Gold
CUST0211,Advaith Kibe,mahika31@example.org,9260636524,"118, Dixit Ganj",Mumbai,Maharashtra,623833,1998-01-26,Male,2022-05-12,Silver
CUST0212,Vrishti Kanda,grovervasana@example.org,0534430101,"96/23, Mani Road",Delhi,Delhi,271667,1959-01-25,Female,2022-08-13,Bronze
CUST0213,Idika Mander,ladli16@example.org,1806681342,"596, Tella Chowk",Ahmedabad,Gujarat,109163,1984-04-06,Male,2025-12-19,Bronze
CUST0214,Gaurangi Thakur,qabilrajan@example.org,5992821593,"06/88, Natarajan Path",Mumbai,Maharashtra,298440,1988-08-24,Male,2023-02-06,Bronze
CUST0215,Zaitra Tailor,ronithsoni@example.net,8238416029,"32/943, Bansal Circle",Kolkata,West Bengal,664958,1972-11-23,Male,2023-09-09,Bronze
CUST0216,Isha Mukherjee,nayakmatthew@example.com,4026428946,"H.No. 14, Cherian Chowk",Kolkata,West Bengal,543206,1953-09-09,Other,2023-02-06,Bronze
CUST0217,Darika Kapoor,odikabahl@example.org,5328768115,"H.No. 179, Dubey",Mumbai,Maharashtra,376926,1975-06-20,Female,2023-03-07,Bronze
CUST0218,Yutika Rattan,madhavkibe@example.com,5962936043,"681, Kaul Path",Mumbai,Maharashtra,036842,2004-01-12,Male,2022-01-30,Gold
CUST0219,Jagat Dube,luthradakshesh@example.net,7347163848,"H.No. 51, Ram Street",Ahmedabad,Gujarat,073357,1992-07-29,Other,2025-08-22,Bronze
CUST0220,Waida Sami,doctoryoshita@example.com,4358315783,"H.No. 46, Sanghvi Circle",Mumbai,Maharashtra,263032,1972-09-28,Female,2025-04-27,Bronze
CUST0221,Chavvi Zachariah,pallavibhargava@example.org,2217608083,"H.No. 536, Jain",Kolkata,West Bengal,070045,2002-02-04,Female,2022-10-23,Silver
CUST0222,Jairaj Lata,chokshimitesh@example.com,3957778293,"95/600, Dua Zila",Mumbai,Maharashtra,454732,1946-05-31,Male,2022-11-06,Bronze
CUST0223,Qabil Modi,vlala@example.net,0868600071,"227, Dar Circle",Ahmedabad,Gujarat,099189,1955-10-15,Female,2022-08-07,Bronze
CUST0224,Maanav Borra,oviyabajwa@example.net,3953106218,"88/821, Parmer Nagar",Bengaluru,Karnataka,953582,1972-10-17,Male,2022-07-16,Gold
CUST0225,Girish Ghosh,victor84@example.net,6523196090,"53, Patil",Chennai,Tamil Nadu,774594,1959-01-03,Male,2024-04-19,Bronze
CUST0226,Vansha Mukherjee,lallaindira@example.net,5208844552,"19/057, Mukherjee Ganj",Mumbai,Maharashtra,904257,1992-02-28,Male,2022-10-09,Silver
CUST0227,Timothy Taneja,pratti@example.com,6481919049,"570, Tailor Chowk",Delhi,Delhi,983287,1987-06-26,Other,2022-06-23,Gold
CUST0228,Aarna Sura,hamsini27@example.net,2357869443,"05, Sekhon Street",Delhi,Delhi,894821,1985-04-27,Male,2024-02-19,Bronze
CUST0229,Ekani Din,skanda@example.org,1597351775,"19/237, Mohan Zila",Chennai,Tamil Nadu,473422,1987-07-30,Other,2025-04-07,Silver
CUST0230,Manbir Biswas,abhimanyu19@example.org,7109545931,"01/38, Pandey Zila",Bengaluru,Karnataka,620973,1980-09-03,Female,2026-06-06,Silver
CUST0231,Lopa Badal,mammendevika@example.net,4219859178,"H.No. 58, Atwal Street",Kolkata,West Bengal,913702,1969-09-11,Female,2023-06-20,Silver
CUST0232,Lakshmi Tripathi,gramakrishnan@example.net,2124682517,"17, Palla Circle",Lucknow,Uttar Pradesh,303792,1947-01-29,Other,2025-06-06,Gold
CUST0233,Indrajit Prasad,chaitanya97@example.net,3919042290,"94/71, Dar Road",Delhi,Delhi,139420,1945-07-31,Other,2023-04-21,Bronze
CUST0234,Zayan Dave,pallpahal@example.com,1242058792,"H.No. 010, Deshmukh Street",Bengaluru,Karnataka,072932,1993-10-04,Female,2024-03-26,Gold
CUST0235,Qarin Sura,kumerindira@example.org,5689953499,"933, Tank Road",Chennai,Tamil Nadu,129330,1959-05-29,Male,2024-02-27,Bronze
CUST0236,Nilima Sen,idikaborra@example.com,9166680919,"32/865, Loyal Chowk",Mumbai,Maharashtra,137616,2003-11-04,Male,2022-05-02,Bronze
CUST0237,Urmi Choudhry,balendra07@example.net,4247149618,"65, Khosla Path",Jaipur,Rajasthan,753129,1958-06-06,Male,2025-02-03,Bronze
CUST0238,Wahab Ratta,ewali@example.com,2957663368,"26, Baria",Jaipur,Rajasthan,662502,1991-10-12,Other,2024-11-18,Bronze
CUST0239,Ikshita Bir,devikaghose@example.org,2948738657,"H.No. 320, Borde",Pune,Maharashtra,817528,1996-09-09,Other,2024-02-06,Bronze
CUST0240,Vedika Das,maggarwal@example.com,8018573743,"96/575, Chowdhury Path",Pune,Maharashtra,957401,1948-05-06,Other,2026-03-16,Silver
CUST0241,Sudiksha Sagar,nandini25@example.com,1476544309,"H.No. 02, D’Alia Path",Jaipur,Rajasthan,270953,1987-05-10,Female,2024-08-28,Bronze
CUST0242,Jason Dugar,ypatla@example.com,0411195987,"80/603, Sekhon Road",Kolkata,West Bengal,656837,1950-02-06,Male,2024-12-31,Silver
CUST0243,Hemal Parikh,chandraedhitha@example.com,6944190724,"H.No. 499, Ratta Marg",Ahmedabad,Gujarat,591844,1962-11-28,Female,2025-02-13,Bronze
CUST0244,Amrita Doctor,chaudharilohit@example.net,3921305265,"995, Ramanathan Circle",Lucknow,Uttar Pradesh,249093,1998-04-07,Other,2026-04-17,Silver
CUST0245,Charita Parekh,kashish94@example.org,4859537963,"H.No. 249, Konda Street",Ahmedabad,Gujarat,318866,1964-04-18,Male,2026-01-05,Bronze
CUST0246,Chameli Babu,rajeshri80@example.net,0321851639,"H.No. 75, Chahal",Pune,Maharashtra,885407,1947-07-19,Female,2025-01-20,Silver
CUST0247,Amaira Sundaram,falguni62@example.net,8223726209,"H.No. 21, Sahota",Mumbai,Maharashtra,233642,1984-01-23,Female,2023-02-15,Silver
CUST0248,Omisha Pandya,qadim32@example.org,6696962582,"77/85, Patil",Lucknow,Uttar Pradesh,901543,1956-04-04,Female,2026-01-21,Bronze
CUST0249,Teerth Sarna,zinalcherian@example.net,5660981485,"37/004, Maharaj Street",Delhi,Delhi,273246,1964-04-05,Other,2023-02-15,Bronze
CUST0250,Chandran Gole,avimannan@example.org,1654596446,"H.No. 01, Bal Circle",Pune,Maharashtra,983245,1959-07-27,Female,2026-04-10,Bronze
CUST0251,Ekapad Wadhwa,jjain@example.net,4368893418,"977, Sastry Road",Delhi,Delhi,936778,1985-03-09,Other,2025-09-01,Gold
CUST0252,Lakshit Shukla,dasjhalak@example.net,6959696868,"70/904, Dara Nagar",Chennai,Tamil Nadu,376852,1960-06-06,Female,2026-06-29,Silver
CUST0253,Bhavya Patla,manbirdixit@example.com,6631948501,"H.No. 903, Chowdhury Marg",Pune,Maharashtra,914421,2000-01-15,Other,2026-03-02,Silver
CUST0254,Krishna Pandit,patlaviraj@example.net,4117104952,"H.No. 123, Radhakrishnan Street",Hyderabad,Telangana,226397,1998-10-09,Other,2023-01-17,Silver
CUST0255,Amruta Vala,balvan35@example.com,5999952989,"H.No. 16, Khosla Chowk",Lucknow,Uttar Pradesh,540825,1984-10-23,Other,2024-12-11,Bronze
CUST0256,Dev Datta,naveen87@example.net,2942408526,"H.No. 49, Apte Marg",Pune,Maharashtra,252742,1971-11-11,Female,2026-05-25,Bronze
CUST0257,Unnati Deep,kuruvillaeshana@example.org,3149447089,"H.No. 042, Bhasin Marg",Chennai,Tamil Nadu,830130,1955-04-04,Other,2024-06-15,Bronze
CUST0258,Mitesh Jaggi,bnori@example.com,7933252575,"45, Gill",Mumbai,Maharashtra,661976,2003-09-14,Female,2026-03-02,Bronze
CUST0259,Dhriti Bajwa,dashcharita@example.org,7176817459,"71, Lal Marg",Kolkata,West Bengal,337019,1950-11-22,Other,2025-02-28,Gold
CUST0260,Omkaar Chaudhuri,dasgautam@example.com,2122004503,"91/416, Morar",Delhi,Delhi,339064,1959-01-10,Male,2026-02-14,Bronze
CUST0261,Jeet Agrawal,ndutta@example.org,4494573576,"28/410, Atwal Road",Hyderabad,Telangana,251468,1992-10-05,Other,2021-08-15,Bronze
CUST0262,Rajeshri Salvi,daminisagar@example.org,9905924544,"H.No. 04, Barad",Hyderabad,Telangana,959797,1953-01-04,Female,2025-06-12,Silver
CUST0263,Meghana Garg,fjani@example.org,3155029002,"93/284, Borra Marg",Ahmedabad,Gujarat,259192,1977-05-26,Male,2022-05-17,Bronze
CUST0264,Janaki Dara,sunderupadhriti@example.com,8606693364,"H.No. 14, Bumb Chowk",Pune,Maharashtra,680974,1963-08-07,Other,2022-12-09,Silver
CUST0265,Dev Randhawa,oupadhyay@example.com,2074473365,"H.No. 099, Wagle Nagar",Lucknow,Uttar Pradesh,701177,2005-09-04,Other,2024-03-14,Gold
CUST0266,Vasudha Chakrabarti,xratta@example.com,3869754989,"670, Balay",Mumbai,Maharashtra,526863,1990-03-04,Other,2025-06-03,Silver
CUST0267,Tanveer Dutta,cbajaj@example.net,6441342875,"292, Shetty Path",Bengaluru,Karnataka,426924,1984-09-19,Female,2024-03-10,Silver
CUST0268,Balendra Bhardwaj,magaroeshi@example.com,2808756470,"H.No. 359, Dey Marg",Lucknow,Uttar Pradesh,165188,2001-09-08,Female,2022-05-29,Bronze
CUST0269,Yash Vig,gaganmani@example.org,7705045241,"399, Dar Street",Chennai,Tamil Nadu,099517,1966-09-06,Female,2022-12-11,Bronze
CUST0270,Chavvi Khanna,nshah@example.com,2345684895,"962, Bhatt Ganj",Hyderabad,Telangana,510222,1991-02-10,Male,2021-10-21,Silver
CUST0271,Anthony Gara,laksh53@example.net,5970116405,"38, Chada Marg",Jaipur,Rajasthan,263780,1953-07-15,Male,2025-01-19,Gold
CUST0272,Ekiya Shroff,charvi54@example.net,4151646166,"72/74, Jhaveri Path",Kolkata,West Bengal,955076,1947-07-31,Other,2024-06-16,Silver
CUST0273,Qadim Sahni,yutika59@example.com,0943113499,"79/28, Chakraborty Marg",Mumbai,Maharashtra,989847,1993-10-03,Female,2026-05-27,Gold
CUST0274,Dhriti Mutti,rgala@example.com,2925447971,"46/894, Suresh Road",Hyderabad,Telangana,874486,1972-12-31,Other,2022-01-08,Platinum
CUST0275,Aadhya Muni,aachal47@example.com,0925328837,"H.No. 36, Aggarwal Circle",Jaipur,Rajasthan,998336,2007-12-13,Male,2021-08-08,Bronze
CUST0276,Faraj Ramachandran,oscarsrinivas@example.net,2579692154,"306, Arya Road",Bengaluru,Karnataka,020082,1988-06-15,Male,2025-07-17,Bronze
CUST0277,Anthony Nayak,lavanya57@example.net,6169523584,"12, Shetty Road",Bengaluru,Karnataka,397685,1975-04-09,Other,2023-12-23,Silver
CUST0278,Girindra Char,gsule@example.org,0994906310,"54/63, Misra Nagar",Ahmedabad,Gujarat,856279,1972-05-17,Other,2023-06-13,Bronze
CUST0279,Peter Contractor,paninidevan@example.com,1458607643,"H.No. 58, Narang",Mumbai,Maharashtra,015444,1971-09-24,Female,2023-07-14,Bronze
CUST0280,Darika Sengupta,dbhardwaj@example.org,7913608968,"22, Desai Path",Kolkata,West Bengal,634775,1976-01-28,Male,2025-03-06,Bronze
CUST0281,Peter Kara,lukeahuja@example.com,6398523039,"135, Dhawan Chowk",Bengaluru,Karnataka,864758,1957-10-03,Male,2022-10-08,Silver
CUST0282,Peter Sarna,varkeyelijah@example.com,9776235007,"45/97, Sekhon Zila",Bengaluru,Karnataka,126462,1961-07-24,Other,2023-05-11,Silver
CUST0283,Varenya Gulati,wbajaj@example.org,6288181905,"93, Nath Ganj",Lucknow,Uttar Pradesh,946171,1984-04-26,Female,2021-08-05,Bronze
CUST0284,Omya Nadkarni,tsani@example.org,5253069327,"H.No. 614, Butala Circle",Chennai,Tamil Nadu,741870,1946-12-28,Female,2021-11-25,Silver
CUST0285,Jacob Shan,lgole@example.org,2193599865,"H.No. 558, Kant Road",Jaipur,Rajasthan,166154,1983-09-21,Male,2024-05-22,Bronze
CUST0286,Rayaan Parikh,cvenkataraman@example.com,1501373837,"88/249, Ranganathan Ganj",Hyderabad,Telangana,518456,1968-01-11,Other,2022-03-08,Bronze
CUST0287,Darpan Banik,jbhalla@example.net,9045069805,"987, Kothari",Lucknow,Uttar Pradesh,582668,1987-02-16,Female,2025-06-11,Bronze
CUST0288,Banjeet Hari,chatresh60@example.org,2942186284,"H.No. 423, Pandya Road",Ahmedabad,Gujarat,727713,1992-07-26,Male,2022-04-13,Bronze
CUST0289,Ryan Sandhu,daveazad@example.net,4272591314,"H.No. 121, Mani Marg",Pune,Maharashtra,046434,1976-06-21,Female,2022-02-20,Platinum
CUST0290,Yadavi Mannan,siyabedi@example.com,6344631710,"78/448, Ramaswamy Zila",Bengaluru,Karnataka,090254,1957-05-07,Male,2023-12-18,Silver
CUST0291,Advaith Kala,wpurohit@example.net,4745593600,"H.No. 08, Banerjee Street",Ahmedabad,Gujarat,348239,2005-07-17,Female,2023-10-23,Silver
CUST0292,Tripti Kibe,ahujaaarush@example.net,0514503598,"H.No. 76, Kadakia Nagar",Bengaluru,Karnataka,207127,1984-07-06,Other,2023-03-28,Bronze
CUST0293,Bakhshi Ahuja,krishnanilima@example.org,4490751422,"987, Garde",Jaipur,Rajasthan,416409,2004-06-30,Other,2021-11-08,Platinum
CUST0294,Yutika Sankar,jkamdar@example.net,2928671864,"H.No. 81, Rout Marg",Mumbai,Maharashtra,352649,1980-11-13,Male,2026-02-11,Gold
CUST0295,Chandresh Borra,elala@example.com,4474419727,"H.No. 186, Balan Zila",Delhi,Delhi,358522,1956-11-27,Other,2022-09-20,Bronze
CUST0296,Deepa Pathak,xsood@example.org,3709300462,"43, Narayan Marg",Kolkata,West Bengal,447683,1955-12-07,Male,2026-04-28,Bronze
CUST0297,Devika Bath,jalsapandey@example.org,2856982567,"81/765, Lal Circle",Chennai,Tamil Nadu,738483,1997-06-15,Other,2026-02-05,Bronze
CUST0298,Patrick Raj,somvedhika@example.com,2189534236,"H.No. 213, Sankaran Marg",Ahmedabad,Gujarat,188261,1980-07-11,Other,2021-08-03,Gold
CUST0299,Ekanta Ramachandran,girishvala@example.net,9409342290,"H.No. 798, Sami Street",Delhi,Delhi,239311,1976-02-13,Male,2022-07-18,Platinum
CUST0300,Jagat Barad,dhawanekanta@example.net,3037345393,"86, Oak Path",Hyderabad,Telangana,375366,1998-01-26,Other,2026-01-19,Silver
CUST0301,Guneet Bora,bahlaarini@example.com,8608795421,"213, Nair Zila",Kolkata,West Bengal,350961,2002-07-18,Male,2024-07-19,Bronze
CUST0302,Karan Sharaf,baghyawati80@example.net,8743769646,"363, Sood Street",Lucknow,Uttar Pradesh,452845,1970-12-25,Male,2021-10-31,Gold
CUST0303,Ekani Ramaswamy,ladyutika@example.org,6633149246,"78/184, Karnik Marg",Chennai,Tamil Nadu,785922,1953-09-27,Male,2025-09-08,Bronze
CUST0304,Onkar Varma,warhiswamy@example.net,4297744125,"36/186, Chaudry Nagar",Delhi,Delhi,854708,1968-04-06,Female,2024-07-01,Bronze
CUST0305,Sara Konda,azaan56@example.org,9328636939,"H.No. 095, Seth Street",Pune,Maharashtra,890603,1950-12-26,Female,2022-03-23,Bronze
CUST0306,Hemangini Kamdar,wakeetasawhney@example.com,7312392887,"H.No. 43, Ram Chowk",Hyderabad,Telangana,116405,1993-05-22,Female,2023-10-02,Bronze
CUST0307,Udarsh Chada,labanrana@example.com,1751366511,"H.No. 43, Rajagopalan Circle",Lucknow,Uttar Pradesh,985892,1997-11-08,Male,2024-07-12,Silver
CUST0308,Nisha Chaudhuri,mistrymegha@example.net,0450754687,"H.No. 221, Mitter Path",Jaipur,Rajasthan,796786,1959-08-18,Female,2021-09-19,Silver
CUST0309,Yashawini Badami,odikaiyengar@example.net,9363887889,"15/031, Garde Road",Bengaluru,Karnataka,531994,1994-08-03,Female,2026-06-01,Gold
CUST0310,Ansh Ganesan,balasubramanianlakshit@example.org,0194802729,"32, Vaidya Ganj",Jaipur,Rajasthan,542373,1964-01-27,Other,2026-04-28,Silver
CUST0311,Kamya Pau,vasudha80@example.net,4622967946,"H.No. 39, Amble Road",Chennai,Tamil Nadu,005941,1947-08-13,Male,2026-05-04,Silver
CUST0312,Vasudha Ghosh,adyabadal@example.org,8252019545,"81, Ganesh Marg",Mumbai,Maharashtra,787200,1971-02-21,Female,2025-07-25,Silver
CUST0313,Jai Venkatesh,ndeol@example.net,1277666650,"H.No. 10, Balay",Hyderabad,Telangana,843429,1946-03-01,Other,2022-07-15,Silver
CUST0314,Urishilla Madan,gchaudhari@example.org,7882467147,"20/48, Gill",Kolkata,West Bengal,797472,1963-10-20,Female,2023-10-01,Bronze
CUST0315,Xalak Raghavan,lakshmimagar@example.net,9972499343,"H.No. 288, Kaul Circle",Bengaluru,Karnataka,334705,1948-03-29,Male,2024-05-21,Platinum
CUST0316,Mahika Soni,owalla@example.com,3460428867,"20/448, Parikh Marg",Lucknow,Uttar Pradesh,102418,1965-02-18,Other,2022-03-16,Silver
CUST0317,Abhimanyu Thaman,apalla@example.net,0188334113,"48, Mittal Street",Delhi,Delhi,129559,1999-05-09,Male,2025-04-17,Bronze
CUST0318,Ekani Lata,deobrinda@example.net,4670524005,"35, Muni Zila",Bengaluru,Karnataka,219132,1965-12-05,Male,2022-10-02,Bronze
CUST0319,Anay Virk,agrawalzansi@example.org,1744786973,"10/85, Prabhakar Circle",Lucknow,Uttar Pradesh,586530,1975-10-06,Female,2026-04-28,Bronze
CUST0320,Chasmum Sankaran,jsalvi@example.org,1498218997,"85, Agarwal",Bengaluru,Karnataka,539830,1991-02-09,Other,2022-10-29,Silver
CUST0321,Tripti Palla,butalaisaiah@example.net,8776672937,"H.No. 756, Mangal Circle",Mumbai,Maharashtra,438270,1982-12-01,Male,2025-05-26,Bronze
CUST0322,Aayush Roy,ishita43@example.net,5151379120,"01, Tailor Road",Bengaluru,Karnataka,821116,1961-05-14,Female,2024-06-22,Platinum
CUST0323,Yashoda Modi,bhanumatisampath@example.com,4122668520,"46/99, Chauhan Marg",Lucknow,Uttar Pradesh,448859,1982-10-01,Other,2025-12-13,Platinum
CUST0324,Yashasvi Dora,netraagarwal@example.org,3398816427,"76, Sangha Path",Bengaluru,Karnataka,587700,1955-12-08,Other,2022-12-10,Silver
CUST0325,Udant Banik,dayamairege@example.com,8070427445,"H.No. 37, Lala Street",Mumbai,Maharashtra,188788,1950-05-06,Female,2026-06-09,Gold
CUST0326,Raksha Vig,sahniraksha@example.com,9638624091,"H.No. 413, Sant",Ahmedabad,Gujarat,116986,1997-01-08,Other,2023-04-10,Silver
CUST0327,Peter Khurana,znarang@example.org,2774188198,"25, Ravi Marg",Bengaluru,Karnataka,780251,1986-04-19,Female,2025-01-20,Gold
CUST0328,Yatan Kade,modivanya@example.net,6471258918,"328, Goel Road",Jaipur,Rajasthan,095478,1976-09-26,Female,2025-01-03,Gold
CUST0329,Oscar Batta,nihalsachdev@example.com,8792969537,"H.No. 236, Joshi Ganj",Mumbai,Maharashtra,745742,1982-11-26,Female,2021-10-25,Silver
CUST0330,Eshana Bhavsar,gangaray@example.com,0186488821,"794, Bains Zila",Delhi,Delhi,906036,2001-12-25,Female,2021-10-20,Bronze
CUST0331,Lavanya Narayanan,luckyissac@example.org,6603146499,"01, Bansal Ganj",Kolkata,West Bengal,749912,1967-08-24,Male,2022-05-21,Bronze
CUST0332,Mitali Ghosh,nhalder@example.com,9261606267,"335, Naik Nagar",Kolkata,West Bengal,823028,1989-04-15,Male,2021-11-16,Silver
CUST0333,Chatura Boase,sahniradha@example.org,0659106043,"H.No. 607, Deshpande Zila",Kolkata,West Bengal,462620,2008-06-11,Female,2026-03-08,Silver
CUST0334,Oeshi Balasubramanian,zagarwal@example.org,8729588767,"H.No. 327, Chana Street",Jaipur,Rajasthan,801771,1977-05-11,Other,2023-05-05,Gold
CUST0335,Dhruv Mahal,mahikajha@example.org,2402471288,"28, Ranganathan Nagar",Ahmedabad,Gujarat,921757,2000-09-08,Female,2023-02-04,Bronze
CUST0336,Gunbir Dave,hritik26@example.com,9106371872,"14/244, Parsa Chowk",Kolkata,West Bengal,138341,1957-06-23,Male,2022-05-26,Bronze
CUST0337,Amruta De,basudhriti@example.com,4787471979,"12/311, Doctor Chowk",Jaipur,Rajasthan,374242,1968-09-28,Male,2023-09-21,Silver
CUST0338,Maanas Chand,anshoza@example.com,0261692886,"329, Dutt Nagar",Pune,Maharashtra,142572,1969-01-27,Other,2022-05-24,Bronze
CUST0339,Pushti Savant,mitalchanchal@example.com,4011567367,"61/822, Date Marg",Bengaluru,Karnataka,281823,1973-12-31,Female,2026-06-03,Bronze
CUST0340,Lekha Bali,atharv36@example.net,6719661436,"095, Balay Circle",Hyderabad,Telangana,056340,1957-01-30,Female,2023-10-05,Silver
CUST0341,Rehaan Om,kotharibhavna@example.com,8916378931,"66/223, Choudhary Path",Pune,Maharashtra,508671,1986-09-27,Female,2021-10-15,Bronze
CUST0342,Tanvi Dara,santlucky@example.org,7363519370,"58/23, Raj Path",Delhi,Delhi,416871,1996-02-21,Other,2023-12-18,Bronze
CUST0343,Ranbir Sundaram,joshuamalhotra@example.net,4155025087,"37, Radhakrishnan Nagar",Delhi,Delhi,145357,1978-09-29,Other,2026-01-19,Silver
CUST0344,Chandran Sarna,darpanviswanathan@example.org,3708048578,"34/872, Mistry Zila",Kolkata,West Bengal,544363,2006-02-25,Female,2021-10-25,Silver
CUST0345,Chakradhar Bala,siya75@example.com,7834784551,"H.No. 38, Dash Circle",Pune,Maharashtra,522207,1984-02-12,Male,2025-03-25,Bronze
CUST0346,Kevin Sanghvi,goswamisanya@example.com,8532719210,"257, Dhar Zila",Kolkata,West Bengal,662265,1956-08-03,Other,2024-11-05,Bronze
