customer_id,full_name,email,phone,address,city,state,postal_code,gender,registration_date,loyalty_tier,ingestion_timestamp,pipeline_run_id,age,age_group
CUST0151,J***** C****,pb***@example.org,XXXXXX0516,REDACTED,Pune,Maharashtra,146XXX,Female,2026-01-24,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0152,U*** G***,ek*********@example.org,XXXXXX6892,REDACTED,Delhi,Delhi,673XXX,Male,2024-06-21,Silver,2026-07-02 16:18:55,6c59e737,75,51+
CUST0153,W****** P*****,im*****@example.org,XXXXXX1806,REDACTED,Mumbai,Maharashtra,187XXX,Other,2021-07-06,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0154,O*** M*****,bo********@example.org,XXXXXX4236,REDACTED,Hyderabad,Telangana,330XXX,Other,2023-08-13,Bronze,2026-07-02 16:18:55,6c59e737,34,26-35
CUST0155,O*** N*****,ur*******@example.net,XXXXXX3572,REDACTED,Mumbai,Maharashtra,382XXX,Other,2021-08-18,Platinum,2026-07-02 16:18:55,6c59e737,76,51+
CUST0156,M***** B****,os***@example.org,XXXXXX8348,REDACTED,Lucknow,Uttar Pradesh,648XXX,Other,2022-03-11,Gold,2026-07-02 16:18:55,6c59e737,63,51+
CUST0157,F*** S*****,fk*****@example.net,XXXXXX9680,REDACTED,Ahmedabad,Gujarat,907XXX,Male,2022-05-04,Gold,2026-07-02 16:18:55,6c59e737,27,26-35
CUST0158,K**** K****,la***********@example.org,XXXXXX1351,REDACTED,Hyderabad,Telangana,751XXX,Female,2024-04-12,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0159,M***** S***,ek*****@example.org,XXXXXX5366,REDACTED,Mumbai,Maharashtra,678XXX,Other,2025-01-19,Bronze,2026-07-02 16:18:55,6c59e737,47,36-50
CUST0160,Z***** N***,za*********@example.com,XXXXXX2436,REDACTED,Ahmedabad,Gujarat,677XXX,Female,2021-10-10,Bronze,2026-07-02 16:18:55,6c59e737,77,51+
CUST0161,I***** K******,ja********@example.net,XXXXXX1315,REDACTED,Pune,Maharashtra,973XXX,Female,2024-05-24,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0162,R****** U****,ya*****@example.com,XXXXXX6467,REDACTED,Bengaluru,Karnataka,412XXX,Female,2024-09-08,Bronze,2026-07-02 16:18:55,6c59e737,27,26-35
CUST0163,K**** D***,sa*******@example.com,XXXXXX3466,REDACTED,Jaipur,Rajasthan,581XXX,Female,2022-06-26,Bronze,2026-07-02 16:18:55,6c59e737,44,36-50
CUST0164,Z**** P*****,ha*******@example.net,XXXXXX9990,REDACTED,Mumbai,Maharashtra,943XXX,Other,2025-09-02,Gold,2026-07-02 16:18:55,6c59e737,68,51+
CUST0165,K**** K***,pi**********@example.com,XXXXXX0293,REDACTED,Bengaluru,Karnataka,490XXX,Male,2023-07-15,Bronze,2026-07-02 16:18:55,6c59e737,36,36-50
CUST0166,B******** G*****,ad**********@example.org,XXXXXX8098,REDACTED,Hyderabad,Telangana,109XXX,Male,2024-05-24,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0167,A******* B*******,nc****@example.com,XXXXXX9894,REDACTED,Lucknow,Uttar Pradesh,368XXX,Male,2026-04-09,Gold,2026-07-02 16:18:55,6c59e737,54,51+
CUST0168,H***** P******,lo*******@example.org,XXXXXX3827,REDACTED,Bengaluru,Karnataka,520XXX,Female,2024-01-07,Bronze,2026-07-02 16:18:55,6c59e737,37,36-50
CUST0169,L*** B****,os****@example.net,XXXXXX7277,REDACTED,Pune,Maharashtra,552XXX,Male,2021-08-08,Bronze,2026-07-02 16:18:55,6c59e737,62,51+
CUST0170,E*** K***,fo**@example.org,XXXXXX4557,REDACTED,Kolkata,West Bengal,763XXX,Female,2022-05-30,Bronze,2026-07-02 16:18:55,6c59e737,80,51+
CUST0171,I*** L***,nb*******@example.com,XXXXXX0619,REDACTED,Mumbai,Maharashtra,106XXX,Other,2025-05-22,Bronze,2026-07-02 16:18:55,6c59e737,57,51+
CUST0172,A**** M****,ch*******@example.com,XXXXXX5084,REDACTED,Bengaluru,Karnataka,317XXX,Female,2024-05-07,Silver,2026-07-02 16:18:55,6c59e737,65,51+
CUST0173,I***** O**,du********@example.org,XXXXXX2028,REDACTED,Pune,Maharashtra,113XXX,Male,2023-01-20,Bronze,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0174,D******* B****,sa******@example.com,XXXXXX2341,REDACTED,Delhi,Delhi,706XXX,Male,2023-02-02,Platinum,2026-07-02 16:18:55,6c59e737,57,51+
CUST0175,H**** B****,sw****@example.net,XXXXXX6458,REDACTED,Ahmedabad,Gujarat,417XXX,Male,2022-12-15,Gold,2026-07-02 16:18:55,6c59e737,58,51+
CUST0176,B***** L**,fb***@example.com,XXXXXX2103,REDACTED,Kolkata,West Bengal,259XXX,Other,2024-03-13,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0177,S*** M*****,ba********@example.com,XXXXXX2998,REDACTED,Ahmedabad,Gujarat,855XXX,Other,2025-07-04,Gold,2026-07-02 16:18:55,6c59e737,65,51+
CUST0178,A**** P*****,da********@example.org,XXXXXX3539,REDACTED,Pune,Maharashtra,853XXX,Other,2024-03-17,Bronze,2026-07-02 16:18:55,6c59e737,74,51+
CUST0179,V******* G****,su******@example.com,XXXXXX2999,REDACTED,Pune,Maharashtra,214XXX,Female,2023-08-05,Bronze,2026-07-02 16:18:55,6c59e737,48,36-50
CUST0180,K**** C*******,ke****@example.net,XXXXXX6341,REDACTED,Jaipur,Rajasthan,240XXX,Other,2024-09-06,Silver,2026-07-02 16:18:55,6c59e737,63,51+
CUST0181,R***** M****,ra*******@example.net,XXXXXX5496,REDACTED,Pune,Maharashtra,613XXX,Female,2025-10-13,Bronze,2026-07-02 16:18:55,6c59e737,31,26-35
CUST0182,R*** C*****,si*********@example.org,XXXXXX7316,REDACTED,Pune,Maharashtra,552XXX,Male,2024-09-21,Silver,2026-07-02 16:18:55,6c59e737,68,51+
CUST0183,J**** M****,at*****@example.net,XXXXXX7729,REDACTED,Jaipur,Rajasthan,594XXX,Male,2023-05-12,Gold,2026-07-02 16:18:55,6c59e737,54,51+
CUST0184,E***** J***,ba*********@example.net,XXXXXX3289,REDACTED,Pune,Maharashtra,751XXX,Female,2022-01-27,Silver,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0185,V****** J**,dh*****@example.com,XXXXXX0880,REDACTED,Delhi,Delhi,903XXX,Female,2023-06-11,Silver,2026-07-02 16:18:55,6c59e737,19,18-25
CUST0186,R*** K***,ms*********@example.com,XXXXXX2517,REDACTED,Mumbai,Maharashtra,612XXX,Other,2023-09-09,Platinum,2026-07-02 16:18:55,6c59e737,63,51+
CUST0187,X*** C*****,qa*****@example.com,XXXXXX9284,REDACTED,Pune,Maharashtra,335XXX,Female,2021-08-08,Gold,2026-07-02 16:18:55,6c59e737,52,51+
CUST0188,E******* S*****,vi*****@example.org,XXXXXX5430,REDACTED,Pune,Maharashtra,270XXX,Male,2024-08-04,Gold,2026-07-02 16:18:55,6c59e737,73,51+
CUST0189,W****** N***,ha***********@example.org,XXXXXX4608,REDACTED,Ahmedabad,Gujarat,936XXX,Other,2025-09-10,Gold,2026-07-02 16:18:55,6c59e737,19,18-25
CUST0190,C****** D****,xs*****@example.org,XXXXXX7452,REDACTED,Bengaluru,Karnataka,830XXX,Other,2023-06-27,Bronze,2026-07-02 16:18:55,6c59e737,31,26-35
CUST0191,Y**** G****,vi*************@example.net,XXXXXX8824,REDACTED,Jaipur,Rajasthan,681XXX,Other,2025-07-18,Silver,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0192,C****** S**,na*********@example.net,XXXXXX5024,REDACTED,Ahmedabad,Gujarat,725XXX,Female,2026-02-01,Silver,2026-07-02 16:18:55,6c59e737,34,26-35
CUST0193,A*** B***,fb***@example.net,XXXXXX9260,REDACTED,Ahmedabad,Gujarat,985XXX,Female,2024-11-07,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0194,D**** M*****,qu******@example.com,XXXXXX6239,REDACTED,Delhi,Delhi,904XXX,Female,2024-11-14,Gold,2026-07-02 16:18:55,6c59e737,36,36-50
CUST0195,V***** S*****,ch*********@example.net,XXXXXX0914,REDACTED,Ahmedabad,Gujarat,858XXX,Other,2024-02-06,Silver,2026-07-02 16:18:55,6c59e737,79,51+
CUST0196,A**** S******,ni********@example.net,XXXXXX6458,REDACTED,Delhi,Delhi,234XXX,Other,2023-10-27,Gold,2026-07-02 16:18:55,6c59e737,71,51+
CUST0197,M**** B*****,he******************@example.com,XXXXXX9753,REDACTED,Lucknow,Uttar Pradesh,441XXX,Female,2021-12-13,Bronze,2026-07-02 16:18:55,6c59e737,49,36-50
CUST0198,W******* T***,sd***@example.org,XXXXXX9393,REDACTED,Delhi,Delhi,743XXX,Other,2024-10-18,Bronze,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0199,S*** C****,va************@example.com,XXXXXX3008,REDACTED,Pune,Maharashtra,408XXX,Female,2023-11-13,Gold,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0200,J******* M*******,da*********@example.net,XXXXXX0163,REDACTED,Bengaluru,Karnataka,785XXX,Other,2022-04-22,Bronze,2026-07-02 16:18:55,6c59e737,47,36-50
CUST0201,M****** R**,me*********@example.net,XXXXXX7569,REDACTED,Pune,Maharashtra,899XXX,Female,2021-09-18,Bronze,2026-07-02 16:18:55,6c59e737,32,26-35
CUST0202,C******** S*****,da**********@example.com,XXXXXX1564,REDACTED,Kolkata,West Bengal,770XXX,Male,2025-10-06,Silver,2026-07-02 16:18:55,6c59e737,19,18-25
CUST0203,R**** B***,je*******@example.com,XXXXXX8090,REDACTED,Delhi,Delhi,492XXX,Other,2021-08-15,Silver,2026-07-02 16:18:55,6c59e737,47,36-50
CUST0204,V***** J***,da**********@example.org,XXXXXX4936,REDACTED,Jaipur,Rajasthan,769XXX,Other,2023-10-28,Bronze,2026-07-02 16:18:55,6c59e737,55,51+
CUST0205,Y******** K****,nr***@example.net,XXXXXX8960,REDACTED,Bengaluru,Karnataka,341XXX,Other,2023-05-10,Gold,2026-07-02 16:18:55,6c59e737,71,51+
CUST0206,W**** S****,ch*************@example.org,XXXXXX0389,REDACTED,Hyderabad,Telangana,173XXX,Female,2022-10-24,Silver,2026-07-02 16:18:55,6c59e737,63,51+
CUST0207,K**** A****,sa*******@example.com,XXXXXX5129,REDACTED,Chennai,Tamil Nadu,842XXX,Male,2022-10-13,Silver,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0208,D****** R*******,sh************@example.org,XXXXXX9771,REDACTED,Kolkata,West Bengal,554XXX,Other,2023-01-31,Silver,2026-07-02 16:18:55,6c59e737,62,51+
CUST0209,N**** T****,ov*****@example.net,XXXXXX7206,REDACTED,Chennai,Tamil Nadu,512XXX,Male,2023-10-27,Silver,2026-07-02 16:18:55,6c59e737,53,51+
CUST0210,D******* D**,sh*************@example.net,XXXXXX7581,REDACTED,Hyderabad,Telangana,319XXX,Other,2025-05-19,Gold,2026-07-02 16:18:55,6c59e737,58,51+
CUST0211,A****** K***,ma******@example.org,XXXXXX6524,REDACTED,Mumbai,Maharashtra,623XXX,Male,2022-05-12,Silver,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0212,V****** K****,gr**********@example.org,XXXXXX0101,REDACTED,Delhi,Delhi,271XXX,Female,2022-08-13,Bronze,2026-07-02 16:18:55,6c59e737,67,51+
CUST0213,I**** M*****,la*****@example.org,XXXXXX1342,REDACTED,Ahmedabad,Gujarat,109XXX,Male,2025-12-19,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0214,G******* T*****,qa********@example.org,XXXXXX1593,REDACTED,Mumbai,Maharashtra,298XXX,Male,2023-02-06,Bronze,2026-07-02 16:18:55,6c59e737,37,36-50
CUST0215,Z***** T*****,ro********@example.net,XXXXXX6029,REDACTED,Kolkata,West Bengal,664XXX,Male,2023-09-09,Bronze,2026-07-02 16:18:55,6c59e737,53,51+
CUST0216,I*** M********,na**********@example.com,XXXXXX8946,REDACTED,Kolkata,West Bengal,543XXX,Other,2023-02-06,Bronze,2026-07-02 16:18:55,6c59e737,72,51+
CUST0217,D***** K*****,od*******@example.org,XXXXXX8115,REDACTED,Mumbai,Maharashtra,376XXX,Female,2023-03-07,Bronze,2026-07-02 16:18:55,6c59e737,51,51+
CUST0218,Y***** R*****,ma********@example.com,XXXXXX6043,REDACTED,Mumbai,Maharashtra,368XXX,Male,2022-01-30,Gold,2026-07-02 16:18:55,6c59e737,22,18-25
CUST0219,J**** D***,lu************@example.net,XXXXXX3848,REDACTED,Ahmedabad,Gujarat,733XXX,Other,2025-08-22,Bronze,2026-07-02 16:18:55,6c59e737,33,26-35
CUST0220,W**** S***,do***********@example.com,XXXXXX5783,REDACTED,Mumbai,Maharashtra,263XXX,Female,2025-04-27,Bronze,2026-07-02 16:18:55,6c59e737,53,51+
CUST0221,C***** Z********,pa*************@example.org,XXXXXX8083,REDACTED,Kolkata,West Bengal,700XXX,Female,2022-10-23,Silver,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0222,J***** L***,ch***********@example.com,XXXXXX8293,REDACTED,Mumbai,Maharashtra,454XXX,Male,2022-11-06,Bronze,2026-07-02 16:18:55,6c59e737,80,51+
CUST0223,Q**** M***,vl***@example.net,XXXXXX0071,REDACTED,Ahmedabad,Gujarat,991XXX,Female,2022-08-07,Bronze,2026-07-02 16:18:55,6c59e737,70,51+
CUST0224,M***** B****,ov********@example.net,XXXXXX6218,REDACTED,Bengaluru,Karnataka,953XXX,Male,2022-07-16,Gold,2026-07-02 16:18:55,6c59e737,53,51+
CUST0225,G***** G****,vi******@example.net,XXXXXX6090,REDACTED,Chennai,Tamil Nadu,774XXX,Male,2024-04-19,Bronze,2026-07-02 16:18:55,6c59e737,67,51+
CUST0226,V***** M********,la*********@example.net,XXXXXX4552,REDACTED,Mumbai,Maharashtra,904XXX,Male,2022-10-09,Silver,2026-07-02 16:18:55,6c59e737,34,26-35
CUST0227,T****** T*****,pr****@example.com,XXXXXX9049,REDACTED,Delhi,Delhi,983XXX,Other,2022-06-23,Gold,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0228,A**** S***,ha*******@example.net,XXXXXX9443,REDACTED,Delhi,Delhi,894XXX,Male,2024-02-19,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0229,E**** D**,sk****@example.org,XXXXXX1775,REDACTED,Chennai,Tamil Nadu,473XXX,Other,2025-04-07,Silver,2026-07-02 16:18:55,6c59e737,38,36-50
CUST0230,M***** B*****,ab*********@example.org,XXXXXX5931,REDACTED,Bengaluru,Karnataka,620XXX,Female,2026-06-06,Silver,2026-07-02 16:18:55,6c59e737,45,36-50
CUST0231,L*** B****,ma**********@example.net,XXXXXX9178,REDACTED,Kolkata,West Bengal,913XXX,Female,2023-06-20,Silver,2026-07-02 16:18:55,6c59e737,56,51+
CUST0232,L****** T*******,gr***********@example.net,XXXXXX2517,REDACTED,Lucknow,Uttar Pradesh,303XXX,Other,2025-06-06,Gold,2026-07-02 16:18:55,6c59e737,79,51+
CUST0233,I******* P*****,ch*********@example.net,XXXXXX2290,REDACTED,Delhi,Delhi,139XXX,Other,2023-04-21,Bronze,2026-07-02 16:18:55,6c59e737,80,51+
CUST0234,Z**** D***,pa*******@example.com,XXXXXX8792,REDACTED,Bengaluru,Karnataka,729XXX,Female,2024-03-26,Gold,2026-07-02 16:18:55,6c59e737,32,26-35
CUST0235,Q**** S***,ku*********@example.org,XXXXXX3499,REDACTED,Chennai,Tamil Nadu,129XXX,Male,2024-02-27,Bronze,2026-07-02 16:18:55,6c59e737,67,51+
CUST0236,N***** S**,id********@example.com,XXXXXX0919,REDACTED,Mumbai,Maharashtra,137XXX,Male,2022-05-02,Bronze,2026-07-02 16:18:55,6c59e737,22,18-25
CUST0237,U*** C*******,ba********@example.net,XXXXXX9618,REDACTED,Jaipur,Rajasthan,753XXX,Male,2025-02-03,Bronze,2026-07-02 16:18:55,6c59e737,68,51+
CUST0238,W**** R****,ew***@example.com,XXXXXX3368,REDACTED,Jaipur,Rajasthan,662XXX,Other,2024-11-18,Bronze,2026-07-02 16:18:55,6c59e737,34,26-35
CUST0239,I****** B**,de*********@example.org,XXXXXX8657,REDACTED,Pune,Maharashtra,817XXX,Other,2024-02-06,Bronze,2026-07-02 16:18:55,6c59e737,29,26-35
CUST0240,V***** D**,ma*******@example.com,XXXXXX3743,REDACTED,Pune,Maharashtra,957XXX,Other,2026-03-16,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0241,S******* S****,na*******@example.com,XXXXXX4309,REDACTED,Jaipur,Rajasthan,270XXX,Female,2024-08-28,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0242,J**** D****,yp****@example.com,XXXXXX5987,REDACTED,Kolkata,West Bengal,656XXX,Male,2024-12-31,Silver,2026-07-02 16:18:55,6c59e737,76,51+
CUST0243,H**** P*****,ch************@example.com,XXXXXX0724,REDACTED,Ahmedabad,Gujarat,591XXX,Female,2025-02-13,Bronze,2026-07-02 16:18:55,6c59e737,63,51+
CUST0244,A***** D*****,ch************@example.net,XXXXXX5265,REDACTED,Lucknow,Uttar Pradesh,249XXX,Other,2026-04-17,Silver,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0245,C****** P*****,ka*******@example.org,XXXXXX7963,REDACTED,Ahmedabad,Gujarat,318XXX,Male,2026-01-05,Bronze,2026-07-02 16:18:55,6c59e737,62,51+
CUST0246,C****** B***,ra********@example.net,XXXXXX1639,REDACTED,Pune,Maharashtra,885XXX,Female,2025-01-20,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0247,A***** S*******,fa*******@example.net,XXXXXX6209,REDACTED,Mumbai,Maharashtra,233XXX,Female,2023-02-15,Silver,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0248,O***** P*****,qa*****@example.org,XXXXXX2582,REDACTED,Lucknow,Uttar Pradesh,901XXX,Female,2026-01-21,Bronze,2026-07-02 16:18:55,6c59e737,70,51+
CUST0249,T***** S****,zi**********@example.net,XXXXXX1485,REDACTED,Delhi,Delhi,273XXX,Other,2023-02-15,Bronze,2026-07-02 16:18:55,6c59e737,62,51+
CUST0250,C******* G***,av*******@example.org,XXXXXX6446,REDACTED,Pune,Maharashtra,983XXX,Female,2026-04-10,Bronze,2026-07-02 16:18:55,6c59e737,66,51+
CUST0251,E***** W*****,jj***@example.net,XXXXXX3418,REDACTED,Delhi,Delhi,936XXX,Other,2025-09-01,Gold,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0252,L****** S*****,da*******@example.net,XXXXXX6868,REDACTED,Chennai,Tamil Nadu,376XXX,Female,2026-06-29,Silver,2026-07-02 16:18:55,6c59e737,66,51+
CUST0253,B***** P****,ma*********@example.com,XXXXXX8501,REDACTED,Pune,Maharashtra,914XXX,Other,2026-03-02,Silver,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0254,K****** P*****,pa********@example.net,XXXXXX4952,REDACTED,Hyderabad,Telangana,226XXX,Other,2023-01-17,Silver,2026-07-02 16:18:55,6c59e737,27,26-35
CUST0255,A***** V***,ba******@example.com,XXXXXX2989,REDACTED,Lucknow,Uttar Pradesh,540XXX,Other,2024-12-11,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0256,D** D****,na******@example.net,XXXXXX8526,REDACTED,Pune,Maharashtra,252XXX,Female,2026-05-25,Bronze,2026-07-02 16:18:55,6c59e737,54,51+
CUST0257,U***** D***,ku*************@example.org,XXXXXX7089,REDACTED,Chennai,Tamil Nadu,830XXX,Other,2024-06-15,Bronze,2026-07-02 16:18:55,6c59e737,71,51+
CUST0258,M***** J****,bn***@example.com,XXXXXX2575,REDACTED,Mumbai,Maharashtra,661XXX,Female,2026-03-02,Bronze,2026-07-02 16:18:55,6c59e737,22,18-25
CUST0259,D***** B****,da*********@example.org,XXXXXX7459,REDACTED,Kolkata,West Bengal,337XXX,Other,2025-02-28,Gold,2026-07-02 16:18:55,6c59e737,75,51+
CUST0260,O***** C********,da*******@example.com,XXXXXX4503,REDACTED,Delhi,Delhi,339XXX,Male,2026-02-14,Bronze,2026-07-02 16:18:55,6c59e737,67,51+
CUST0261,J*** A******,nd****@example.org,XXXXXX3576,REDACTED,Hyderabad,Telangana,251XXX,Other,2021-08-15,Bronze,2026-07-02 16:18:55,6c59e737,33,26-35
CUST0262,R******* S****,da*********@example.org,XXXXXX4544,REDACTED,Hyderabad,Telangana,959XXX,Female,2025-06-12,Silver,2026-07-02 16:18:55,6c59e737,73,51+
CUST0263,M****** G***,fj***@example.org,XXXXXX9002,REDACTED,Ahmedabad,Gujarat,259XXX,Male,2022-05-17,Bronze,2026-07-02 16:18:55,6c59e737,49,36-50
CUST0264,J***** D***,su*************@example.com,XXXXXX3364,REDACTED,Pune,Maharashtra,680XXX,Other,2022-12-09,Silver,2026-07-02 16:18:55,6c59e737,62,51+
CUST0265,D** R*******,ou*******@example.com,XXXXXX3365,REDACTED,Lucknow,Uttar Pradesh,701XXX,Other,2024-03-14,Gold,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0266,V****** C**********,xr****@example.com,XXXXXX4989,REDACTED,Mumbai,Maharashtra,526XXX,Other,2025-06-03,Silver,2026-07-02 16:18:55,6c59e737,36,36-50
CUST0267,T****** D****,cb****@example.net,XXXXXX2875,REDACTED,Bengaluru,Karnataka,426XXX,Female,2024-03-10,Silver,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0268,B******* B*******,ma********@example.com,XXXXXX6470,REDACTED,Lucknow,Uttar Pradesh,165XXX,Female,2022-05-29,Bronze,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0269,Y*** V**,ga*******@example.org,XXXXXX5241,REDACTED,Chennai,Tamil Nadu,995XXX,Female,2022-12-11,Bronze,2026-07-02 16:18:55,6c59e737,59,51+
CUST0270,C***** K*****,ns***@example.com,XXXXXX4895,REDACTED,Hyderabad,Telangana,510XXX,Male,2021-10-21,Silver,2026-07-02 16:18:55,6c59e737,35,26-35
CUST0271,A****** G***,la*****@example.net,XXXXXX6405,REDACTED,Jaipur,Rajasthan,263XXX,Male,2025-01-19,Gold,2026-07-02 16:18:55,6c59e737,72,51+
CUST0272,E**** S*****,ch******@example.net,XXXXXX6166,REDACTED,Kolkata,West Bengal,955XXX,Other,2024-06-16,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0273,Q**** S****,yu******@example.com,XXXXXX3499,REDACTED,Mumbai,Maharashtra,989XXX,Female,2026-05-27,Gold,2026-07-02 16:18:55,6c59e737,32,26-35
CUST0274,D***** M****,rg***@example.com,XXXXXX7971,REDACTED,Hyderabad,Telangana,874XXX,Other,2022-01-08,Platinum,2026-07-02 16:18:55,6c59e737,53,51+
CUST0275,A***** M***,aa******@example.com,XXXXXX8837,REDACTED,Jaipur,Rajasthan,998XXX,Male,2021-08-08,Bronze,2026-07-02 16:18:55,6c59e737,18,18-25
CUST0276,F**** R***********,os***********@example.net,XXXXXX2154,REDACTED,Bengaluru,Karnataka,200XXX,Male,2025-07-17,Bronze,2026-07-02 16:18:55,6c59e737,38,36-50
CUST0277,A****** N****,la*******@example.net,XXXXXX3584,REDACTED,Bengaluru,Karnataka,397XXX,Other,2023-12-23,Silver,2026-07-02 16:18:55,6c59e737,51,51+
CUST0278,G******* C***,gs***@example.org,XXXXXX6310,REDACTED,Ahmedabad,Gujarat,856XXX,Other,2023-06-13,Bronze,2026-07-02 16:18:55,6c59e737,54,51+
CUST0279,P**** C*********,pa*********@example.com,XXXXXX7643,REDACTED,Mumbai,Maharashtra,154XXX,Female,2023-07-14,Bronze,2026-07-02 16:18:55,6c59e737,54,51+
CUST0280,D***** S*******,db*******@example.org,XXXXXX8968,REDACTED,Kolkata,West Bengal,634XXX,Male,2025-03-06,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0281,P**** K***,lu*******@example.com,XXXXXX3039,REDACTED,Bengaluru,Karnataka,864XXX,Male,2022-10-08,Silver,2026-07-02 16:18:55,6c59e737,68,51+
CUST0282,P**** S****,va**********@example.com,XXXXXX5007,REDACTED,Bengaluru,Karnataka,126XXX,Other,2023-05-11,Silver,2026-07-02 16:18:55,6c59e737,64,51+
CUST0283,V****** G*****,wb****@example.org,XXXXXX1905,REDACTED,Lucknow,Uttar Pradesh,946XXX,Female,2021-08-05,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0284,O*** N*******,ts***@example.org,XXXXXX9327,REDACTED,Chennai,Tamil Nadu,741XXX,Female,2021-11-25,Silver,2026-07-02 16:18:55,6c59e737,79,51+
CUST0285,J**** S***,lg***@example.org,XXXXXX9865,REDACTED,Jaipur,Rajasthan,166XXX,Male,2024-05-22,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0286,R***** P*****,cv***********@example.com,XXXXXX3837,REDACTED,Hyderabad,Telangana,518XXX,Other,2022-03-08,Bronze,2026-07-02 16:18:55,6c59e737,58,51+
CUST0287,D***** B****,jb*****@example.net,XXXXXX9805,REDACTED,Lucknow,Uttar Pradesh,582XXX,Female,2025-06-11,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0288,B****** H***,ch********@example.org,XXXXXX6284,REDACTED,Ahmedabad,Gujarat,727XXX,Male,2022-04-13,Bronze,2026-07-02 16:18:55,6c59e737,33,26-35
CUST0289,R*** S*****,da******@example.net,XXXXXX1314,REDACTED,Pune,Maharashtra,464XXX,Female,2022-02-20,Platinum,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0290,Y***** M*****,si******@example.com,XXXXXX1710,REDACTED,Bengaluru,Karnataka,902XXX,Male,2023-12-18,Silver,2026-07-02 16:18:55,6c59e737,69,51+
CUST0291,A****** K***,wp******@example.net,XXXXXX3600,REDACTED,Ahmedabad,Gujarat,348XXX,Female,2023-10-23,Silver,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0292,T***** K***,ah*********@example.net,XXXXXX3598,REDACTED,Bengaluru,Karnataka,207XXX,Other,2023-03-28,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0293,B****** A****,kr***********@example.org,XXXXXX1422,REDACTED,Jaipur,Rajasthan,416XXX,Other,2021-11-08,Platinum,2026-07-02 16:18:55,6c59e737,22,18-25
CUST0294,Y***** S*****,jk*****@example.net,XXXXXX1864,REDACTED,Mumbai,Maharashtra,352XXX,Male,2026-02-11,Gold,2026-07-02 16:18:55,6c59e737,45,36-50
CUST0295,C******** B****,el***@example.com,XXXXXX9727,REDACTED,Delhi,Delhi,358XXX,Other,2022-09-20,Bronze,2026-07-02 16:18:55,6c59e737,69,51+
CUST0296,D**** P*****,xs***@example.org,XXXXXX0462,REDACTED,Kolkata,West Bengal,447XXX,Male,2026-04-28,Bronze,2026-07-02 16:18:55,6c59e737,70,51+
CUST0297,D***** B***,ja*********@example.org,XXXXXX2567,REDACTED,Chennai,Tamil Nadu,738XXX,Other,2026-02-05,Bronze,2026-07-02 16:18:55,6c59e737,29,26-35
CUST0298,P****** R**,so********@example.com,XXXXXX4236,REDACTED,Ahmedabad,Gujarat,188XXX,Other,2021-08-03,Gold,2026-07-02 16:18:55,6c59e737,45,36-50
CUST0299,E***** R***********,gi********@example.net,XXXXXX2290,REDACTED,Delhi,Delhi,239XXX,Male,2022-07-18,Platinum,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0300,J**** B****,dh**********@example.net,XXXXXX5393,REDACTED,Hyderabad,Telangana,375XXX,Other,2026-01-19,Silver,2026-07-02 16:18:55,6c59e737,28,26-35
